image_path,plate_text
"140x70_dataset/train/UUT-891-W_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",UUT-891-W
140x70_dataset/train/PJT-747-X_defocus_blur_kernel_size15_001_1.jpg,PJT-747-X
140x70_dataset/train/XR4-021-T_scaleX50_min_scale0.5_max_scale0.5_001.jpg,XR4-021-T
140x70_dataset/train/GGK-43-WS_random_shadow_opacity0.3_001.jpg,GGK-43-WS
"140x70_dataset/train/PL1-771-H_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001.jpg",PL1-771-H
140x70_dataset/train/UVZ-473-Z_defocus_blur_kernel_size15_001.jpg,UVZ-473-Z
140x70_dataset/train/GMX-40-XP_rotationx75_max_angle75_001.jpg,GMX-40-XP
140x70_dataset/train/HA2-846-L_random_fog_fog_intensity0.9_001_1.jpg,HA2-846-L
140x70_dataset/train/P8T-442-H_downscaleX25_scale0.25_001_1.jpg,P8T-442-H
140x70_dataset/train/HM7-455-C_rotationx50_max_angle50_001_1.jpg,HM7-455-C
140x70_dataset/train/WE0-932-Z_downscaleX5_scale0.5_001_1.jpg,WE0-932-Z
140x70_dataset/train/ZGM-923-K_rotationx50_max_angle50_001.jpg,ZGM-923-K
140x70_dataset/train/DH9-707-C_random_snow_intensity0.2_001_1.jpg,DH9-707-C
140x70_dataset/train/DXR-813-V_downscaleX75_scale0.75_001_1.jpg,DXR-813-V
140x70_dataset/train/T2F-822-H_downscaleX5_scale0.5_001_1.jpg,T2F-822-H
140x70_dataset/train/EA8-242-M_color_jitter_brightness1.2_contrast1.2_saturation1.2_001.jpg,EA8-242-M
140x70_dataset/train/DLN-667-K_downscaleX25_scale0.25_001.jpg,DLN-667-K
140x70_dataset/train/DSL-875-P_iso_noise_intensity25_001.jpg,DSL-875-P
140x70_dataset/train/WWK-452-P_glass_blur_iterations3_max_offset2_001_1.jpg,WWK-452-P
140x70_dataset/train/F1F-684-D_glass_blur_iterations3_max_offset2_001_1.jpg,F1F-684-D
140x70_dataset/train/DKV-867-G_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,DKV-867-G
140x70_dataset/train/UH7-959-H_perspectiveX50_max_tilt0.5_001_1.jpg,UH7-959-H
"140x70_dataset/train/VNL-138-B_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",VNL-138-B
140x70_dataset/train/PWH-494-M_iso_noise_intensity25_001_1.jpg,PWH-494-M
140x70_dataset/train/GUH-49-RT_downscaleX25_scale0.25_001.jpg,GUH-49-RT
140x70_dataset/train/BBX-809-W_auto_contrast_cutoff0_001.jpg,BBX-809-W
140x70_dataset/train/YY2-425-P_illumination_alpha0.25_beta0_001.jpg,YY2-425-P
140x70_dataset/train/UKY-663-J_perspectiveX35_max_tilt0.35_001.jpg,UKY-663-J
140x70_dataset/train/LMA-523-F_rotationx50_max_angle50_001_1.jpg,LMA-523-F
140x70_dataset/train/V45-WPS_downscaleX5_scale0.5_001_1.jpg,V45-WPS
140x70_dataset/train/K7M-197-G_iso_noise_intensity25_001_1.jpg,K7M-197-G
"140x70_dataset/train/DLB-387-W_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",DLB-387-W
140x70_dataset/train/BED-475-L_random_shadow_opacity0.3_001_1.jpg,BED-475-L
140x70_dataset/train/Z1V-584-G_illumination_alpha0.25_beta0_001_1.jpg,Z1V-584-G
140x70_dataset/train/GR0-23-CU_random_occlusion_min_size45_max_size100_001.jpg,GR0-23-CU
140x70_dataset/train/ADH-990-H_random_shadow_opacity0.3_001_1.jpg,ADH-990-H
140x70_dataset/train/E32-461-T_rotationx50_max_angle50_001_1.jpg,E32-461-T
140x70_dataset/train/GYL-43-US_glass_blur_iterations3_max_offset2_001_1.jpg,GYL-43-US
"140x70_dataset/train/XHS-228-F_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",XHS-228-F
140x70_dataset/train/R3D-488-N_rotationx25_max_angle25_001_1.jpg,R3D-488-N
140x70_dataset/train/E2K-280-X_random_snow_intensity0.2_001_1.jpg,E2K-280-X
140x70_dataset/train/R1M-360-B_random_occlusion_min_size45_max_size100_001_1.jpg,R1M-360-B
140x70_dataset/train/WWP-013-D_downscaleX25_scale0.25_001_1.jpg,WWP-013-D
140x70_dataset/train/UVV-544-J_rotationx50_max_angle50_001.jpg,UVV-544-J
140x70_dataset/train/Y2T-224-T_scaleX75_min_scale0.75_max_scale0.75_001.jpg,Y2T-224-T
140x70_dataset/train/XWX-000-P_perspectiveX70_max_tilt0.7_001_1.jpg,XWX-000-P
"140x70_dataset/train/E01-107-Y_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",E01-107-Y
140x70_dataset/train/UN7-745-Y_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,UN7-745-Y
140x70_dataset/train/T66-510-S_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,T66-510-S
"140x70_dataset/train/V45-WPS_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",V45-WPS
140x70_dataset/train/R6X-834-D_downscaleX25_scale0.25_001_1.jpg,R6X-834-D
140x70_dataset/train/U5J-155-G_random_shadow_opacity0.3_001_1.jpg,U5J-155-G
140x70_dataset/train/KM4-923-D_random_fog_fog_intensity0.9_001_1.jpg,KM4-923-D
140x70_dataset/train/UUJ-621-D_scaleX75_min_scale0.75_max_scale0.75_001.jpg,UUJ-621-D
140x70_dataset/train/C13-167-J_iso_noise_intensity25_001_1.jpg,C13-167-J
140x70_dataset/train/WVN-157-C_glass_blur_iterations3_max_offset2_001.jpg,WVN-157-C
140x70_dataset/train/UXX-584-J_perspectiveX35_max_tilt0.35_001.jpg,UXX-584-J
140x70_dataset/train/V88-736-Y_downscaleX5_scale0.5_001_1.jpg,V88-736-Y
140x70_dataset/train/V8F-186-S_rotationx25_max_angle25_001_1.jpg,V8F-186-S
140x70_dataset/train/RGG-934-B_rotationx50_max_angle50_001_1.jpg,RGG-934-B
140x70_dataset/train/RJL-500-L_downscaleX5_scale0.5_001_1.jpg,RJL-500-L
140x70_dataset/train/W80-560-T_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,W80-560-T
"140x70_dataset/train/PWT-862-P_random_sun_flare_radius_range(50, 150)_intensity1.0_001.jpg",PWT-862-P
140x70_dataset/train/LH1-506-U_iso_noise_intensity25_001_1.jpg,LH1-506-U
140x70_dataset/train/E4P-015-X_color_jitter_brightness1.2_contrast1.2_saturation1.2_001.jpg,E4P-015-X
140x70_dataset/train/DK6-888-W_random_snow_intensity0.2_001_1.jpg,DK6-888-W
140x70_dataset/train/WVA-922-D_auto_contrast_cutoff0_001.jpg,WVA-922-D
"140x70_dataset/train/FVB-003-C_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",FVB-003-C
140x70_dataset/train/ZEE-072-R_random_shadow_opacity0.3_001_1.jpg,ZEE-072-R
140x70_dataset/train/JPB-356-H_defocus_blur_kernel_size15_001_1.jpg,JPB-356-H
140x70_dataset/train/U26-297-W_downscaleX25_scale0.25_001_1.jpg,U26-297-W
140x70_dataset/train/DN4-282-V_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,DN4-282-V
140x70_dataset/train/XP3-934-X_dithering_bits4_001_1.jpg,XP3-934-X
"140x70_dataset/train/LMB-888-D_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",LMB-888-D
140x70_dataset/train/PUF-278-E_perspectiveX35_max_tilt0.35_001_1.jpg,PUF-278-E
140x70_dataset/train/ABW-727-H_random_shadow_opacity0.3_001_1.jpg,ABW-727-H
140x70_dataset/train/B8A-811-C_dithering_bits4_001_1.jpg,B8A-811-C
140x70_dataset/train/X4D-455-V_rotationx75_max_angle75_001_1.jpg,X4D-455-V
"140x70_dataset/train/Y8F-099-M_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",Y8F-099-M
140x70_dataset/train/HLU-888-E_motion_blur_kernel_size15_001.jpg,HLU-888-E
140x70_dataset/train/AFZ-024-C_random_fog_fog_intensity0.9_001.jpg,AFZ-024-C
140x70_dataset/train/XEF-362-P_illumination_alpha0.25_beta0_001_1.jpg,XEF-362-P
140x70_dataset/train/XXB-639-K_color_jitter_brightness1.2_contrast1.2_saturation1.2_001.jpg,XXB-639-K
"140x70_dataset/train/GTW-41-VT_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",GTW-41-VT
140x70_dataset/train/DSD-470-Y_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,DSD-470-Y
140x70_dataset/train/DDF-805-H_iso_noise_intensity25_001_1.jpg,DDF-805-H
140x70_dataset/train/G6T-713-L_random_fog_fog_intensity0.9_001_1.jpg,G6T-713-L
140x70_dataset/train/PN9-193-J_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,PN9-193-J
140x70_dataset/train/Y1S-187-J_glass_blur_iterations3_max_offset2_001_1.jpg,Y1S-187-J
140x70_dataset/train/LLB-286-A_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,LLB-286-A
140x70_dataset/train/DPK-218-P_rotationx50_max_angle50_001_1.jpg,DPK-218-P
140x70_dataset/train/W34-896-T_glass_blur_iterations3_max_offset2_001_1.jpg,W34-896-T
140x70_dataset/train/BLB-744-D_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,BLB-744-D
140x70_dataset/train/DJW-976-K_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,DJW-976-K
140x70_dataset/train/AMA-811-L_rotationx50_max_angle50_001_1.jpg,AMA-811-L
140x70_dataset/train/A46-WYZ_glass_blur_iterations3_max_offset2_001_1.jpg,A46-WYZ
140x70_dataset/train/V20-320-Y_rotationx75_max_angle75_001.jpg,V20-320-Y
140x70_dataset/train/TY4-662-D_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,TY4-662-D
140x70_dataset/train/TV4-716-M_perspectiveX35_max_tilt0.35_001_1.jpg,TV4-716-M
140x70_dataset/train/UPW-354-P_iso_noise_intensity25_001_1.jpg,UPW-354-P
140x70_dataset/train/UP4-586-N_random_shadow_opacity0.3_001_1.jpg,UP4-586-N
"140x70_dataset/train/YG0-186-U_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",YG0-186-U
140x70_dataset/train/D1T-456-S_perspectiveX70_max_tilt0.7_001_1.jpg,D1T-456-S
140x70_dataset/train/VRW-582-L_downscaleX5_scale0.5_001_1.jpg,VRW-582-L
140x70_dataset/train/XW0-309-G_downscaleX25_scale0.25_001_1.jpg,XW0-309-G
140x70_dataset/train/D18-251-L_perspectiveX35_max_tilt0.35_001.jpg,D18-251-L
"140x70_dataset/train/JUP-446-F_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",JUP-446-F
140x70_dataset/train/V0U-018-S_random_occlusion_min_size45_max_size100_001_1.jpg,V0U-018-S
140x70_dataset/train/XV1-855-C_dithering_bits4_001_1.jpg,XV1-855-C
140x70_dataset/train/HKL-127-Y_perspectiveX70_max_tilt0.7_001_1.jpg,HKL-127-Y
140x70_dataset/train/WM0-933-G_random_occlusion_min_size45_max_size100_001_1.jpg,WM0-933-G
140x70_dataset/train/YYJ-478-U_random_occlusion_min_size45_max_size100_001.jpg,YYJ-478-U
140x70_dataset/train/EY1-806-C_downscaleX25_scale0.25_001_1.jpg,EY1-806-C
140x70_dataset/train/XV6-174-G_downscaleX75_scale0.75_001_1.jpg,XV6-174-G
140x70_dataset/train/DHY-355-V_rotationx25_max_angle25_001_1.jpg,DHY-355-V
140x70_dataset/train/T50-3KN_iso_noise_intensity25_001_1.jpg,T50-3KN
140x70_dataset/train/FVM-659-E_perspectiveX50_max_tilt0.5_001.jpg,FVM-659-E
"140x70_dataset/train/D34-470-H_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",D34-470-H
140x70_dataset/train/W9C-141-B_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,W9C-141-B
"140x70_dataset/train/TKF-464-M_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",TKF-464-M
140x70_dataset/train/JC0-246-H_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,JC0-246-H
140x70_dataset/train/ZE8-180-S_random_occlusion_min_size45_max_size100_001_1.jpg,ZE8-180-S
140x70_dataset/train/RUW-492-V_downscaleX25_scale0.25_001.jpg,RUW-492-V
140x70_dataset/train/KJV-765-H_rotationx25_max_angle25_001_1.jpg,KJV-765-H
140x70_dataset/train/FY7-820-N_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,FY7-820-N
140x70_dataset/train/DS2-498-S_dithering_bits4_001.jpg,DS2-498-S
140x70_dataset/train/F4S-455-M_glass_blur_iterations3_max_offset2_001_1.jpg,F4S-455-M
140x70_dataset/train/AEA-894-A_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,AEA-894-A
"140x70_dataset/train/USM-729-F_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",USM-729-F
140x70_dataset/train/XJS-262-L_iso_noise_intensity25_001_1.jpg,XJS-262-L
140x70_dataset/train/V0V-549-X_auto_contrast_cutoff0_001_1.jpg,V0V-549-X
140x70_dataset/train/PXR-408-X_rotationx50_max_angle50_001_1.jpg,PXR-408-X
140x70_dataset/train/UNE-582-E_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,UNE-582-E
140x70_dataset/train/HMR-142-N_dithering_bits4_001_1.jpg,HMR-142-N
140x70_dataset/train/FW6-355-W_rotationx25_max_angle25_001_1.jpg,FW6-355-W
140x70_dataset/train/DYE-407-C_perspectiveX50_max_tilt0.5_001_1.jpg,DYE-407-C
140x70_dataset/train/TW1-932-L_defocus_blur_kernel_size15_001_1.jpg,TW1-932-L
140x70_dataset/train/M5R-438-W_perspectiveX70_max_tilt0.7_001.jpg,M5R-438-W
140x70_dataset/train/K4J-981-C_rotationx25_max_angle25_001_1.jpg,K4J-981-C
140x70_dataset/train/DJS-869-C_defocus_blur_kernel_size15_001.jpg,DJS-869-C
140x70_dataset/train/DM7-107-J_rotationx25_max_angle25_001.jpg,DM7-107-J
140x70_dataset/train/D4B-085-Y_downscaleX25_scale0.25_001_1.jpg,D4B-085-Y
140x70_dataset/train/U98-GJB_iso_noise_intensity25_001_1.jpg,U98-GJB
140x70_dataset/train/XXF-301-Y_perspectiveX50_max_tilt0.5_001_1.jpg,XXF-301-Y
"140x70_dataset/train/KBL-810-J_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",KBL-810-J
"140x70_dataset/train/DBT-082-B_random_sun_flare_radius_range(50, 150)_intensity1.0_001_1.jpg",DBT-082-B
140x70_dataset/train/YKX-719-Z_channel_dropout_drop_probability0.33_001.jpg,YKX-719-Z
140x70_dataset/train/RHD-434-B_channel_dropout_drop_probability0.33_001_1.jpg,RHD-434-B
140x70_dataset/train/YWZ-808-D_glass_blur_iterations3_max_offset2_001_1.jpg,YWZ-808-D
140x70_dataset/train/XW2-707-P_downscaleX75_scale0.75_001_1.jpg,XW2-707-P
140x70_dataset/train/VZ3-550-U_downscaleX75_scale0.75_001_1.jpg,VZ3-550-U
140x70_dataset/train/TKB-095-K_rotationx25_max_angle25_001_1.jpg,TKB-095-K
140x70_dataset/train/XVU-859-J_scaleX25_min_scale0.25_max_scale0.25_001.jpg,XVU-859-J
140x70_dataset/train/ZFR-313-B_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,ZFR-313-B
140x70_dataset/train/RFU-915-H_downscaleX25_scale0.25_001.jpg,RFU-915-H
140x70_dataset/train/W82-BBC_scaleX25_min_scale0.25_max_scale0.25_001.jpg,W82-BBC
140x70_dataset/train/HBR-984-A_random_shadow_opacity0.3_001_1.jpg,HBR-984-A
140x70_dataset/train/U84-588-H_perspectiveX70_max_tilt0.7_001_1.jpg,U84-588-H
140x70_dataset/train/HNB-859-A_glass_blur_iterations3_max_offset2_001_1.jpg,HNB-859-A
140x70_dataset/train/FDE-782-T_perspectiveX35_max_tilt0.35_001_1.jpg,FDE-782-T
140x70_dataset/train/SH1-255-W_rotationx50_max_angle50_001_1.jpg,SH1-255-W
140x70_dataset/train/CZM-917-X_random_snow_intensity0.2_001_1.jpg,CZM-917-X
140x70_dataset/train/YJL-705-E_motion_blur_kernel_size15_001_1.jpg,YJL-705-E
140x70_dataset/train/ECA-448-F_random_occlusion_min_size45_max_size100_001_1.jpg,ECA-448-F
"140x70_dataset/train/R50-E0N_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",R50-E0N
140x70_dataset/train/TMP-816-P_random_shadow_opacity0.3_001_1.jpg,TMP-816-P
140x70_dataset/train/VGF-204-P_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,VGF-204-P
140x70_dataset/train/W15-539-Y_perspectiveX35_max_tilt0.35_001_1.jpg,W15-539-Y
140x70_dataset/train/E59-121-P_rotationx75_max_angle75_001_1.jpg,E59-121-P
"140x70_dataset/train/SJF-492-Z_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",SJF-492-Z
140x70_dataset/train/EG6-480-C_motion_blur_kernel_size15_001_1.jpg,EG6-480-C
140x70_dataset/train/U4G-203-H_random_occlusion_min_size45_max_size100_001_1.jpg,U4G-203-H
140x70_dataset/train/DCV-445-G_rotationx50_max_angle50_001_1.jpg,DCV-445-G
140x70_dataset/train/YX7-978-Z_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,YX7-978-Z
140x70_dataset/train/UKV-132-U_rotationx25_max_angle25_001_1.jpg,UKV-132-U
140x70_dataset/train/D17-748-Y_downscaleX5_scale0.5_001.jpg,D17-748-Y
140x70_dataset/train/ZFT-393-C_auto_contrast_cutoff0_001_1.jpg,ZFT-393-C
140x70_dataset/train/DLS-780-E_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,DLS-780-E
"140x70_dataset/train/WNZ-546-W_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",WNZ-546-W
140x70_dataset/train/G06-370-W_glass_blur_iterations3_max_offset2_001.jpg,G06-370-W
140x70_dataset/train/TMX-984-P_rotationx25_max_angle25_001_1.jpg,TMX-984-P
140x70_dataset/train/GJ7-95-ZD_rotationx25_max_angle25_001_1.jpg,GJ7-95-ZD
140x70_dataset/train/FUK-417-X_scaleX50_min_scale0.5_max_scale0.5_001_1.jpg,FUK-417-X
140x70_dataset/train/GN5-26-CU_random_snow_intensity0.2_001.jpg,GN5-26-CU
140x70_dataset/train/XXZ-683-Y_random_fog_fog_intensity0.9_001_1.jpg,XXZ-683-Y
140x70_dataset/train/FW4-753-C_illumination_alpha0.25_beta0_001_1.jpg,FW4-753-C
140x70_dataset/train/Z8V-859-H_perspectiveX70_max_tilt0.7_001_1.jpg,Z8V-859-H
140x70_dataset/train/UA2-412-H_downscaleX5_scale0.5_001_1.jpg,UA2-412-H
140x70_dataset/train/V2W-083-B_random_shadow_opacity0.3_001_1.jpg,V2W-083-B
140x70_dataset/train/Z2P-028-F_random_fog_fog_intensity0.9_001.jpg,Z2P-028-F
140x70_dataset/train/DRJ-482-G_dithering_bits4_001.jpg,DRJ-482-G
140x70_dataset/train/USG-242-N_downscaleX25_scale0.25_001_1.jpg,USG-242-N
140x70_dataset/train/DHG-382-N_random_occlusion_min_size45_max_size100_001_1.jpg,DHG-382-N
140x70_dataset/train/WS7-216-U_perspectiveX70_max_tilt0.7_001_1.jpg,WS7-216-U
140x70_dataset/train/TKU-816-X_motion_blur_kernel_size15_001_1.jpg,TKU-816-X
140x70_dataset/train/ULF-441-L_random_fog_fog_intensity0.9_001_1.jpg,ULF-441-L
"140x70_dataset/train/RJU-816-J_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",RJU-816-J
140x70_dataset/train/FVD-843-T_rotationx75_max_angle75_001_1.jpg,FVD-843-T
140x70_dataset/train/UNL-827-T_perspectiveX35_max_tilt0.35_001_1.jpg,UNL-827-T
"140x70_dataset/train/GVD-49-ZM_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",GVD-49-ZM
140x70_dataset/train/UE2-161-N_random_occlusion_min_size45_max_size100_001_1.jpg,UE2-161-N
140x70_dataset/train/PVG-022-M_random_fog_fog_intensity0.9_001.jpg,PVG-022-M
140x70_dataset/train/FZC-015-B_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,FZC-015-B
140x70_dataset/train/Z88-165-V_rotationx75_max_angle75_001_1.jpg,Z88-165-V
140x70_dataset/train/LHU-184-L_dithering_bits4_001_1.jpg,LHU-184-L
140x70_dataset/train/P1N-054-G_random_fog_fog_intensity0.9_001_1.jpg,P1N-054-G
140x70_dataset/train/TUD-547-X_auto_contrast_cutoff0_001_1.jpg,TUD-547-X
140x70_dataset/train/CWC-172-L_channel_dropout_drop_probability0.33_001_1.jpg,CWC-172-L
140x70_dataset/train/HWA-298-G_perspectiveX70_max_tilt0.7_001_1.jpg,HWA-298-G
"140x70_dataset/train/USX-171-G_random_sun_flare_radius_range(50, 150)_intensity1.0_001.jpg",USX-171-G
140x70_dataset/train/LZE-899-N_random_occlusion_min_size45_max_size100_001.jpg,LZE-899-N
140x70_dataset/train/THM-040-R_scaleX75_min_scale0.75_max_scale0.75_001.jpg,THM-040-R
140x70_dataset/train/G0N-643-K_motion_blur_kernel_size15_001_1.jpg,G0N-643-K
140x70_dataset/train/DLE-319-G_perspectiveX50_max_tilt0.5_001_1.jpg,DLE-319-G
140x70_dataset/train/VMH-777-Y_downscaleX25_scale0.25_001_1.jpg,VMH-777-Y
140x70_dataset/train/WWB-973-R_dithering_bits4_001_1.jpg,WWB-973-R
140x70_dataset/train/GX1-77-WD_scaleX50_min_scale0.5_max_scale0.5_001.jpg,GX1-77-WD
"140x70_dataset/train/HP2-742-S_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001_1.jpg",HP2-742-S
140x70_dataset/train/FN0-498-E_scaleX75_min_scale0.75_max_scale0.75_001.jpg,FN0-498-E
140x70_dataset/train/AMA-811-L_illumination_alpha0.25_beta0_001.jpg,AMA-811-L
140x70_dataset/train/D1E-453-B_glass_blur_iterations3_max_offset2_001_1.jpg,D1E-453-B
140x70_dataset/train/DJP-824-L_rotationx50_max_angle50_001.jpg,DJP-824-L
140x70_dataset/train/FV3-077-H_rotationx25_max_angle25_001.jpg,FV3-077-H
140x70_dataset/train/HPL-999-F_rotationx50_max_angle50_001_1.jpg,HPL-999-F
140x70_dataset/train/AFE-161-B_downscaleX75_scale0.75_001.jpg,AFE-161-B
140x70_dataset/train/VVJ-175-R_illumination_alpha0.25_beta0_001_1.jpg,VVJ-175-R
140x70_dataset/train/RV4-273-B_glass_blur_iterations3_max_offset2_001_1.jpg,RV4-273-B
140x70_dataset/train/C44-661-C_perspectiveX70_max_tilt0.7_001_1.jpg,C44-661-C
"140x70_dataset/train/HH6-409-V_equalize_clip_limit2.0_grid_size(8, 8)_001.jpg",HH6-409-V
140x70_dataset/train/XTB-242-P_rotationx25_max_angle25_001.jpg,XTB-242-P
140x70_dataset/train/SKA-540-W_defocus_blur_kernel_size15_001_1.jpg,SKA-540-W
140x70_dataset/train/H0B-931-C_dithering_bits4_001_1.jpg,H0B-931-C
140x70_dataset/train/VDH-371-E_auto_contrast_cutoff0_001_1.jpg,VDH-371-E
140x70_dataset/train/LN1-171-M_downscaleX5_scale0.5_001_1.jpg,LN1-171-M
140x70_dataset/train/YXW-646-N_downscaleX5_scale0.5_001_1.jpg,YXW-646-N
"140x70_dataset/train/W17-687-F_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",W17-687-F
140x70_dataset/train/LA2-484-K_downscaleX25_scale0.25_001_1.jpg,LA2-484-K
140x70_dataset/train/T44-857-A_rotationx75_max_angle75_001_1.jpg,T44-857-A
140x70_dataset/train/XXE-334-D_iso_noise_intensity25_001_1.jpg,XXE-334-D
140x70_dataset/train/TUD-547-X_glass_blur_iterations3_max_offset2_001_1.jpg,TUD-547-X
140x70_dataset/train/PFY-315-A_iso_noise_intensity25_001_1.jpg,PFY-315-A
140x70_dataset/train/UL4-689-U_motion_blur_kernel_size15_001.jpg,UL4-689-U
140x70_dataset/train/XX1-886-R_auto_contrast_cutoff0_001_1.jpg,XX1-886-R
140x70_dataset/train/ZEY-086-E_channel_dropout_drop_probability0.33_001_1.jpg,ZEY-086-E
140x70_dataset/train/LAD-615-J_downscaleX25_scale0.25_001_1.jpg,LAD-615-J
140x70_dataset/train/H2H-336-Z_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,H2H-336-Z
140x70_dataset/train/S36-UBC_downscaleX25_scale0.25_001_1.jpg,S36-UBC
140x70_dataset/train/XXZ-683-Y_random_snow_intensity0.2_001_1.jpg,XXZ-683-Y
140x70_dataset/train/UM9-229-Z_rotationx75_max_angle75_001_1.jpg,UM9-229-Z
140x70_dataset/train/BJ2-903-L_rotationx75_max_angle75_001_1.jpg,BJ2-903-L
140x70_dataset/train/U8G-017-U_perspectiveX70_max_tilt0.7_001.jpg,U8G-017-U
140x70_dataset/train/D3K-535-P_color_jitter_brightness1.2_contrast1.2_saturation1.2_001_1.jpg,D3K-535-P
140x70_dataset/train/GPX-81-LU_downscaleX5_scale0.5_001_1.jpg,GPX-81-LU
"140x70_dataset/train/EH5-021-V_spatter_num_spots30_radius_range(5, 15)_color(50, 50, 50)_001.jpg",EH5-021-V
140x70_dataset/train/RWW-758-H_channel_dropout_drop_probability0.33_001.jpg,RWW-758-H
140x70_dataset/train/UKV-132-U_illumination_alpha0.25_beta0_001.jpg,UKV-132-U
140x70_dataset/train/ACZ-323-S_illumination_alpha0.25_beta0_001_1.jpg,ACZ-323-S
140x70_dataset/train/HN1-614-M_channel_dropout_drop_probability0.33_001_1.jpg,HN1-614-M
140x70_dataset/train/FVU-674-J_iso_noise_intensity25_001_1.jpg,FVU-674-J
140x70_dataset/train/WNN-313-J_rotationx75_max_angle75_001_1.jpg,WNN-313-J
140x70_dataset/train/M6A-578-R_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,M6A-578-R
140x70_dataset/train/TJU-198-W_random_fog_fog_intensity0.9_001_1.jpg,TJU-198-W
140x70_dataset/train/U51-247-P_glass_blur_iterations3_max_offset2_001_1.jpg,U51-247-P
140x70_dataset/train/TWT-836-J_motion_blur_kernel_size15_001_1.jpg,TWT-836-J
140x70_dataset/train/YWF-886-L_scaleX25_min_scale0.25_max_scale0.25_001_1.jpg,YWF-886-L
140x70_dataset/train/WT9-405-G_perspectiveX70_max_tilt0.7_001_1.jpg,WT9-405-G
"140x70_dataset/train/L6R-819-A_equalize_clip_limit2.0_grid_size(8, 8)_001_1.jpg",L6R-819-A
"140x70_dataset/train/GAW-590-W_random_rain_num_drops100_length_range(10, 20)_angle_range(-5, 5)_001_1.jpg",GAW-590-W
140x70_dataset/train/W44-913-S_iso_noise_intensity25_001_1.jpg,W44-913-S
140x70_dataset/train/VU8-255-M_scaleX75_min_scale0.75_max_scale0.75_001_1.jpg,VU8-255-M
140x70_dataset/train/PNT-289-T_illumination_alpha0.25_beta0_001_1.jpg,PNT-289-T
140x70_dataset/train/X69-8FC_perspectiveX70_max_tilt0.7_001_1.jpg,X69-8FC
140x70_dataset/train/HNR-907-Y_random_snow_intensity0.2_001_1.jpg,HNR-907-Y
